property_type,society,sector,price,price_per_sqft,bedroom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,store room,pooja room,others,furnishing_type,luxury_score
flat,tulip violet,sector 69,1.37,8908.0,3,3,1,12.0,Relatively New,1391.5238095238094,0,0,0,0,0,0,125
flat,signature global park,sohna road,0.7,6071.0,3,3,3,2.0,Relatively New,1281.111111111111,0,0,0,1,0,0,170
flat,signature global park,sohna road,0.9,8036.0,3,2,0,2.0,Under Construction,1120.0,0,0,0,0,0,0,58
flat,pivotal devaan,sector 84,0.34,5832.0,2,2,1,3.0,Relatively New,532.6269841269841,0,0,1,0,0,0,84
flat,gls avenue 51,sector 92,0.5,7812.0,3,3,1,0.0,Relatively New,579.047619047619,0,0,0,0,0,0,0
flat,conscient habitat,sector 99a,0.27,5602.0,2,2,1,8.0,Relatively New,537.7777777777777,0,0,0,0,1,0,49
flat,sobha city,sector 108,2.45,14040.0,3,3,3,15.0,Relatively New,1460.0,0,0,0,0,0,0,49
flat,shree vardhman victoria,sector 70,1.5,7692.0,3,5,3,7.0,Relatively New,1527.142857142857,1,0,0,0,0,2,192
flat,ramprastha the edge towers,sector 37d,1.0,5650.0,3,3,3+,13.0,Moderately Old,1601.4285714285713,0,0,0,0,0,0,47
flat,signature global grand iva,sector 103,0.3,8287.0,1,2,2,5.0,New Property,402.09146444444445,0,0,0,0,0,0,37
flat,paras dews,sector 106,1.28,7273.0,3,4,3+,24.0,Relatively New,1186.0,1,0,0,0,0,0,49
flat,ramprastha the atrium,sector 37d,0.9,6224.0,3,3,2,13.0,Relatively New,1185.0,0,0,0,0,0,1,37
flat,mapsko casa bella,sector 82,0.86,8121.0,3,3,3,5.0,Moderately Old,1233.5714285714284,0,1,0,0,0,2,138
house,international city by sobha phase 2,sector 109,8.48,23556.0,4,6,3+,3.0,New Property,3600.0,1,1,1,1,0,0,171
flat,mapsko royale ville,sector 82,1.22,7176.0,3,5,3+,10.0,Relatively New,2000.0,1,0,0,1,0,2,85
flat,indiabulls enigma,sector 110,4.25,10954.0,5,5,3+,4.0,Relatively New,3510.4761904761904,1,0,0,0,0,0,110
house,unitech espace,sector 50,10.45,32253.0,5,7,3+,3.0,Moderately Old,3240.0,1,1,0,1,1,2,171
house,independent,sector 40,2.1,23333.0,3,3,2,3.0,Moderately Old,900.0,0,0,0,0,1,2,43
flat,sidhivinayak apartments,sector 55,1.9,10556.0,4,3,3+,9.0,Moderately Old,2000.0,0,0,0,1,0,1,35
flat,signature global park 4,sector 36,0.72,6429.0,3,2,3,2.0,Under Construction,1244.4444444444443,0,0,0,0,0,0,0
flat,antriksh heights,sector 84,0.69,5111.0,2,2,3+,8.0,Relatively New,1221.4285714285713,0,1,0,0,0,0,68
flat,m3m woodshire,sector 107,1.15,7497.0,2,2,3,0.0,Relatively New,1280.6190476190475,0,1,0,0,0,0,29
flat,central park 2 bellevue,sector 48,2.75,10755.0,3,4,3+,3.0,Moderately Old,2573.404761904762,0,0,0,0,0,0,32
flat,shree kirpalu gi sector 52,sector 52,1.45,7632.0,3,3,3+,7.0,Relatively New,1800.0,0,0,0,0,1,2,108
flat,ramprastha the edge towers,sector 37d,1.1,5528.0,3,3,3,9.0,Relatively New,1990.0,0,0,0,0,0,0,64
flat,shapoorji pallonji joyville gurugram,sector 102,1.2,14563.0,2,2,3,0.0,Relatively New,1072.563492063492,0,0,0,0,0,0,49
flat,vatika lifestyle homes,sector 83,1.05,5983.0,3,3,2,14.0,Relatively New,1587.8571428571427,1,1,1,1,0,2,192
house,rwa sector 46,sector 46,4.5,24390.0,6,6,3+,3.0,Moderately Old,1845.0,0,0,1,0,0,2,88
house,independent,sector 24,3.25,30374.0,4,4,3,3.0,Old Property,1070.0,0,0,0,0,0,0,15
flat,the close north,sector 50,2.92,11209.0,3,3,3,10.0,Moderately Old,2600.0,1,0,0,0,0,2,192
flat,sare crescent parc,sector 92,0.71,4934.0,3,3,2,6.0,Relatively New,1595.5555555555554,0,0,0,0,0,0,46
flat,central park flower valley aqua front towers,sector 33,2.1,11738.0,3,3,2,6.0,Under Construction,1618.6190476190475,0,0,0,0,0,0,33
flat,gls arawali homes,sohna road,0.35,6076.0,2,2,2,11.0,Relatively New,527.5325396825397,0,0,0,0,0,0,73
flat,maruti vihar,sector 28,1.0,9091.0,1,1,1,1.0,Old Property,995.2380952380952,0,1,0,1,0,2,98
flat,uphaar homes,sector 105,0.45,4737.0,3,2,1,1.0,Relatively New,1055.5555555555554,0,0,0,0,0,2,44
flat,sare crescent parc,sector 92,1.0,5128.0,4,3,2,1.0,Relatively New,2166.6666666666665,0,0,0,0,0,0,49
flat,smart world orchard,sector 61,1.85,14800.0,2,2,2,3.0,New Property,1388.888888888889,0,0,0,0,0,0,44
flat,ireo skyon,sector 60,2.85,13936.0,3,4,3+,5.0,Relatively New,2045.0,1,0,0,0,0,2,192
house,sector 57 huda,sector 57,3.8,26063.0,2,8,3+,4.0,Relatively New,1458.0,0,0,1,1,0,2,102
flat,signature global city 81,sector 81,0.8,14652.0,2,2,2,4.0,Under Construction,606.6666666666666,0,1,0,0,0,0,36
flat,pareena mi casa,sector 68,0.92,7390.0,2,2,3,5.0,Under Construction,1126.4285714285713,0,0,0,0,1,0,59
house,vipul world,sector 48,3.35,5583.0,6,5,3+,3.0,Moderately Old,6000.0,0,0,0,0,0,0,44
flat,conscient heritage max,sector 102,2.65,10376.0,4,5,3+,17.0,Moderately Old,2310.7619047619046,1,0,0,0,0,0,134
flat,tulip violet,sector 69,1.43,9039.0,3,3,2,1.0,Relatively New,1427.7142857142856,0,0,0,1,0,0,111
flat,godrej,sector 79,2.0,8453.0,3,4,3+,2.0,Relatively New,2628.8888888888887,1,0,0,0,0,2,174
flat,hsiidc sidco aravali,manesar,0.81,3129.0,3,3,3+,2.0,Moderately Old,1900.0,1,0,0,0,0,0,74
flat,breeze global heights,sector 33,0.4,6421.0,2,2,2,4.0,Under Construction,623.0,0,0,0,0,0,0,0
flat,shree vardhman flora,sector 90,1.0,5128.0,3,4,3,8.0,New Property,1764.2857142857142,1,0,0,0,0,0,104
flat,eldeco accolade,sohna road,0.72,5737.0,2,2,3,8.0,Relatively New,1404.4444444444443,0,0,0,0,0,0,171
house,ansal florence super,sector 57,3.75,23148.0,3,4,3,2.0,Moderately Old,1620.0,1,1,1,0,0,2,38
flat,bestech park view residency,sector 2,1.36,7645.0,3,3,3+,5.0,Moderately Old,1610.4761904761904,0,0,0,0,0,0,93
flat,signature global solera,sector 107,0.28,5833.0,2,2,2,11.0,Relatively New,543.3333333333334,0,0,0,0,0,0,45
flat,shapoorji pallonji joyville gurugram,sector 102,1.99,20665.0,2,2,2,14.0,New Property,1145.2619047619046,0,0,0,0,0,0,170
flat,aipl peaceful homes,sector 70a,2.75,12791.0,3,3,3+,14.0,Relatively New,2150.0,0,0,0,0,0,0,0
flat,aipl the peaceful homes,sector 70a,2.5,10638.0,3,4,3,8.0,Relatively New,2126.190476190476,1,0,1,0,0,2,192
flat,ss the leaf,sector 85,2.2,5641.0,4,6,3,10.0,Relatively New,3920.0,1,0,0,0,0,0,192
flat,malibu towers,sector 47,2.45,10699.0,3,4,2,1.0,Old Property,2544.4444444444443,0,1,0,0,0,2,42
flat,ss the leaf,sector 85,1.25,10889.0,2,2,3+,17.0,Relatively New,1425.373015873016,0,0,1,0,0,0,165
flat,signature global city,sector 37d,0.68,11724.0,2,2,3,9.0,New Property,644.4444444444445,0,0,0,0,1,0,67
flat,dlf the ultima,sector 81,2.3,10994.0,3,4,3+,6.0,New Property,1892.7619047619046,1,0,0,0,0,1,185
flat,ambience creacions,sector 22,2.79,15000.0,3,3,3,13.0,New Property,1860.0,0,0,0,0,0,1,176
flat,breez global hill view,sohna road,0.3,5405.0,2,2,2,6.0,New Property,604.6428571428571,0,0,0,0,0,0,127
flat,godrej icon,sector 88a,1.62,10019.0,3,2,3+,10.0,Relatively New,1462.9999999999998,0,1,0,0,0,1,49
flat,emaar mgf emerald floors premier,sector 65,2.4,14545.0,3,3,3,3.0,Relatively New,1600.0,1,1,0,0,0,2,49
flat,tulip violet,sector 69,1.32,8413.0,3,3,1,12.0,Relatively New,1418.6666666666665,0,0,0,1,0,2,95
house,independent,sector 54,3.51,12342.0,4,4,3,4.0,New Property,2844.0,1,0,0,0,0,0,73
flat,pyramid urban,sector 67a,0.55,10516.0,2,2,2,3.0,Relatively New,581.1111111111111,0,0,0,0,0,0,73
flat,godrej summit,sector 104,1.35,5000.0,4,5,3+,0.0,Relatively New,3000.0,1,1,1,1,0,0,121
house,independent,sector 47,4.3,29312.0,3,4,2,2.0,Moderately Old,1467.0,0,0,0,0,1,0,0
flat,sare homes,sector 92,0.56,4730.0,3,1,3,1.0,Moderately Old,1315.5555555555554,0,0,0,0,0,2,84
flat,ss the leaf,sector 85,1.08,6585.0,2,2,3,8.0,New Property,1200.0,1,1,1,1,0,2,175
flat,eldeco accolade,sohna road,0.72,4976.0,2,2,3+,12.0,Relatively New,1130.7857142857142,0,1,0,0,0,0,170
house,emaar mgf marbella,sector 66,12.0,37037.0,4,4,3+,3.0,Relatively New,3240.0,1,1,1,1,0,2,178
flat,ireo skyon,sector 60,2.15,23344.0,2,3,2,5.0,Relatively New,1250.0,1,0,0,0,0,2,49
flat,nbcc heights,sector 89,0.75,6579.0,2,2,2,6.0,Moderately Old,1031.4285714285713,0,0,0,0,0,0,0
flat,smart world gems,sector 89,1.05,9519.0,2,2,2,4.0,Under Construction,1103.0,0,1,0,0,1,0,47
flat,sbtl caladium,sector 109,1.26,6542.0,3,2,3,8.0,Relatively New,1700.9523809523807,0,0,0,0,0,0,112
house,international city by sobha phase 1,sector 109,6.1,25103.0,5,6,3+,2.0,Moderately Old,2430.0,1,0,0,0,0,0,39
flat,signature global synera,sector 81,0.5,6803.0,2,2,3,6.0,Relatively New,700.0,0,0,0,0,0,0,117
house,independent,sector 55,3.55,24500.0,4,4,3+,2.0,Old Property,1449.0,0,0,0,0,0,2,27
house,independent,sector 26,5.8,32222.0,4,3,2,2.0,Relatively New,1800.0,0,0,1,0,0,0,21
flat,satya element one,sector 49,0.94,14009.0,1,2,2,2.0,Moderately Old,745.5555555555555,0,0,0,0,0,0,0
house,independent,sector 45,8.5,26235.0,5,4,2,1.0,Moderately Old,3240.0,1,0,0,1,0,2,49
flat,parsvnath green ville,sector 48,1.42,8606.0,3,3,3,1.0,Moderately Old,1492.8571428571427,0,0,1,0,0,1,192
flat,mapsko mount ville,sector 79,1.3,8025.0,3,3,3+,1.0,Relatively New,1212.8071428571427,0,0,0,0,0,2,149
flat,ats triumph,sector 104,2.6,8254.0,4,4,3+,12.0,Relatively New,2849.9999999999995,1,0,0,0,0,0,127
house,rattan garden,sector 7,1.3,13499.0,2,3,2,3.0,Old Property,963.0,0,0,0,0,0,0,0
flat,bestech park view ananda,sector 81,0.95,10626.0,2,2,2,2.0,Relatively New,1111.904761904762,0,0,0,0,0,2,113
flat,paras dews,sector 106,1.4,6001.0,3,4,3+,12.0,Under Construction,1592.3809523809523,1,1,0,0,1,0,63
flat,ss the leaf,sector 85,1.2,9677.0,2,2,3+,9.0,Relatively New,1490.5079365079364,0,0,1,0,0,0,157
flat,puri diplomatic greens,sector 111,2.25,13235.0,3,3,2,12.0,Relatively New,1538.0952380952378,0,0,0,0,0,0,110
flat,dlf the primus,sector 82a,2.25,10714.0,3,3,3+,29.0,Relatively New,2333.3333333333335,1,0,0,0,0,1,81
house,independent,sector 25,7.3,12586.0,9,9,2,3.0,Relatively New,5800.0,1,0,1,0,0,2,118
flat,pareena mi casa,sector 68,1.15,9237.0,2,2,3,8.0,New Property,1126.4285714285713,0,0,0,0,0,0,49
house,dlf city plots,sector 26,13.5,29880.0,5,5,2,2.0,Moderately Old,4518.0,1,1,0,0,1,2,130
flat,antriksh green,sector 45,2.25,7826.0,4,4,2,9.0,Old Property,3194.4444444444443,1,0,0,0,0,1,23
flat,m3m woodshire,sector 107,0.9,6589.0,2,2,3+,10.0,Relatively New,1235.9047619047617,0,0,0,0,1,2,49
house,independent,sector 25,6.6,36667.0,6,7,3+,2.0,Moderately Old,1800.0,1,1,0,0,0,2,128
flat,paras dews,sector 106,0.97,8818.0,2,2,3,6.0,New Property,1200.0,0,0,0,1,0,2,192
house,independent,sector 3,0.9,8929.0,3,3,0,2.0,Moderately Old,112.0,0,0,0,0,0,0,0
flat,sunischit apartments,sector 54,1.69,7953.0,3,3,3+,5.0,Old Property,1990.4761904761904,1,0,0,0,0,2,65
flat,rof ananda,sector 95,0.2,5464.0,1,1,1,9.0,Relatively New,406.7558211111111,0,0,0,1,0,0,52
flat,sare crescent parc,sector 92,0.65,4597.0,3,3,3,3.0,Moderately Old,1571.111111111111,0,0,0,0,0,0,44
flat,aipl zen residences,sector 70a,1.82,10997.0,3,3,3,12.0,Relatively New,1600.0,0,0,0,0,0,0,108
flat,m3m skywalk,sector 74,1.4,9831.0,2,2,2,17.0,New Property,1288.3809523809523,0,0,0,0,0,2,185
house,vipul tatvam villa,sector 48,8.2,25309.0,3,3,2,2.0,Moderately Old,3240.0,1,1,0,1,0,1,178
flat,ashok vihar phase 2,sector 3 phase 2,0.28,4308.0,2,2,1,3.0,Relatively New,599.6031746031746,0,0,0,0,0,0,73
flat,mvn athens,sohna road,0.24,4211.0,2,2,1,12.0,Relatively New,515.7142857142857,0,0,0,0,0,0,38
house,independent,sector 17b,7.2,15926.0,4,4,2,1.0,Old Property,4494.0,1,0,1,0,0,0,9
flat,paras dews,sector 106,1.05,7581.0,2,2,2,5.0,New Property,1538.888888888889,0,0,0,0,0,0,106
flat,orris aster court,sector 85,0.69,5219.0,2,2,2,5.0,Relatively New,1075.0,0,0,0,0,0,0,37
flat,chd avenue,sector 71,0.79,6594.0,2,2,2,8.0,Relatively New,1083.9047619047617,0,0,0,0,1,0,0
flat,m3m the marina,sector 68,1.45,9615.0,3,2,3+,9.0,New Property,1364.3809523809523,0,0,0,0,0,0,0
flat,ss the leaf,sector 85,1.85,7683.0,3,4,3,2.0,Relatively New,2178.6666666666665,1,1,0,0,0,2,49
flat,dlf regal gardens,sector 90,1.25,6460.0,3,3,3,10.0,Relatively New,1650.0,0,0,0,0,1,2,47
flat,conscient heritage max,sector 102,2.5,11633.0,3,4,3+,25.0,New Property,1944.3333333333333,1,1,0,0,0,2,56
flat,emaar palm gardens,sector 83,1.76,9263.0,3,3,3,5.0,Relatively New,1600.0,1,0,0,0,0,2,192
flat,gls avenue 51,sector 92,0.42,7107.0,2,2,1,4.0,Relatively New,656.6666666666666,0,1,0,1,0,2,42
house,independent,sector 24,2.6,24074.0,4,4,3+,4.0,Relatively New,1080.0,0,1,1,1,0,1,0
house,independent,sector 11,0.9,10000.0,2,4,3+,4.0,Moderately Old,900.0,0,0,0,0,0,0,7
flat,breez global heights,sohna road,0.21,5330.0,1,1,1,2.0,Relatively New,437.77777777777777,0,0,0,0,0,0,21
flat,godrej oasis,sector 88a,1.0,6897.0,2,2,3,7.0,Relatively New,1611.111111111111,0,1,0,0,0,0,81
house,independent,sector 12,6.0,35088.0,4,6,2,2.0,Old Property,1710.0,0,0,0,0,0,0,0
flat,hero homes,sector 104,1.35,9568.0,3,2,2,18.0,New Property,1093.6579365079365,0,0,0,0,0,0,49
flat,rof ananda,sector 95,0.32,5735.0,2,2,1,10.0,Relatively New,610.193531111111,0,0,0,1,0,2,50
flat,shree vardhman victoria,sector 70,1.07,7926.0,2,2,3,8.0,Relatively New,1221.4285714285713,0,1,0,0,0,0,117
flat,dlf regency park,sector 28,2.25,14516.0,3,3,2,16.0,Old Property,1700.0,1,0,0,0,0,0,98
flat,godrej nature plus,sector 33,1.75,8768.0,3,3,0,2.0,Under Construction,1996.0,0,0,0,0,0,0,56
house,house number b-34,sector 5,0.8,8889.0,2,2,1,1.0,Old Property,900.0,0,0,0,0,0,0,0
house,ganpati heights apartment,sector 13,1.25,12077.0,3,6,2,3.0,Old Property,115.0,0,0,0,0,1,0,7
flat,m3m skywalk,sector 74,1.5,12500.0,2,2,3,17.0,Relatively New,1300.0,0,0,1,0,0,0,192
flat,smart world one dxp,sector 113,3.45,13269.0,4,4,3,11.0,Under Construction,2352.3809523809523,1,1,0,0,0,0,174
flat,pareena coban residences,sector 99a,1.32,6610.0,3,5,3,11.0,New Property,1736.738095238095,1,0,0,0,0,0,97
flat,tulip violet,sector 69,1.65,8871.0,3,3,2,1.0,Relatively New,1578.0,0,0,0,0,0,2,78
flat,dlf regal gardens,sector 90,1.24,7066.0,3,3,3+,9.0,Relatively New,1600.0,0,0,0,0,1,0,81
flat,emaar palm gardens,sector 83,1.8,9474.0,3,3,3+,9.0,Relatively New,1719.0476190476188,0,0,0,0,0,0,63
flat,ireo victory valley,sector 67,3.5,14583.0,3,4,3,24.0,Relatively New,2490.0,1,0,0,1,0,2,167
flat,signature global city 63a,sector 63a,2.0,12804.0,3,3,2,1.0,Under Construction,1540.0,0,0,0,0,0,0,36
house,bptp visionnaire,sector 70a,5.25,20115.0,5,4,3+,3.0,New Property,2610.0,1,0,0,0,0,2,49
flat,experion the heartsong,sector 108,1.36,6542.0,3,2,3+,2.0,Relatively New,1343.063492063492,1,1,0,0,0,2,86
flat,ss the leaf,sector 85,1.93,8075.0,3,4,3,7.0,Relatively New,2400.0,1,0,0,0,0,0,192
flat,chintels paradiso,sector 109,1.97,7490.0,4,4,2,11.0,Relatively New,2379.523809523809,1,0,0,1,0,0,49
house,palam vihar extension west zone rwa,sector 2,0.4,4444.0,3,4,2,2.0,Moderately Old,900.0,0,0,0,0,0,0,36
flat,ss the leaf,sector 85,2.7,7754.0,4,4,3+,23.0,New Property,3150.3809523809523,0,0,0,0,0,0,21
house,independent,sector 2,0.4,7619.0,2,2,1,1.0,Relatively New,583.3333333333334,0,0,0,0,0,0,0
flat,dlf new town heights,sector 90,1.9,6967.0,4,4,3+,19.0,Relatively New,2511.420634920635,1,0,1,0,0,2,192
flat,eden landmark,manesar,0.5,3846.0,2,2,0,7.0,Under Construction,1300.0,0,0,0,0,0,0,0
flat,unitech the palms,sector 41,2.75,16768.0,3,3,2,14.0,Old Property,1640.0,0,0,0,0,0,1,97
house,independent,sector 43,3.35,26973.0,1,1,0,1.0,Old Property,1242.0,0,0,0,0,0,0,9
flat,ss the leaf,sector 85,1.1,9565.0,2,2,3,10.0,Relatively New,1600.0,0,0,0,1,0,0,159
flat,ats kocoon,sector 109,1.68,9628.0,3,3,3,8.0,Relatively New,1578.8095238095236,0,0,0,0,0,0,151
flat,paras dews,sector 106,0.88,6354.0,2,2,3+,3.0,Relatively New,1120.0,0,0,0,0,0,0,49
flat,m3m soulitude,sector 89,1.0,9066.0,2,2,2,2.0,New Property,1225.5555555555554,0,1,0,0,0,0,49
flat,tata primanti,sector 72,3.21,16050.0,3,4,3+,15.0,Relatively New,2140.0,1,0,0,0,0,2,192
flat,tulip lemon,sector 69,0.62,12863.0,2,2,1,4.0,Relatively New,535.5555555555555,0,0,0,0,0,2,117
flat,lotus homz,sector 111,0.7,10057.0,2,2,2,8.0,Relatively New,773.3333333333333,0,0,0,0,0,0,77
house,independent,sector 3,0.55,6707.0,2,2,1,2.0,Moderately Old,810.0,0,0,0,0,0,0,0
flat,ireo the corridors,sector 67a,1.3,10031.0,2,2,2,1.0,New Property,1296.0,0,0,0,0,0,0,63
flat,gls arawali homes,sohna road,0.27,4688.0,2,2,2,1.0,New Property,640.0,0,0,0,0,0,0,44
flat,paras dews,sector 106,1.42,6030.0,4,6,3+,11.0,Relatively New,2130.7142857142853,1,0,0,0,0,0,152
flat,ansal heights 86,sector 86,1.3,4666.0,4,6,2,11.0,New Property,2520.6666666666665,1,0,0,0,1,0,95
flat,puri emerald bay,sector 104,1.8,8824.0,2,3,3,23.0,New Property,1538.0952380952378,1,0,0,0,0,0,45
flat,la vida by tata housing,sector 113,1.93,12223.0,3,3,2,8.0,Under Construction,1428.6190476190475,0,0,0,0,0,0,80
flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5889.0,2,2,1,3.0,Relatively New,1000.0,0,0,0,0,0,0,79
house,independent,sector 26,18.9,41833.0,6,8,2,3.0,Relatively New,4518.0,1,1,1,1,0,2,138
flat,central park flower valley,sector 33,2.5,13270.0,3,3,2,1.0,Under Construction,2093.3333333333335,0,0,0,0,0,0,82
flat,umang winter hills,sector 77,0.86,6408.0,2,2,2,16.0,New Property,1214.1904761904761,0,0,0,0,0,2,88
flat,signature global synera,sector 81,0.45,7525.0,2,2,2,6.0,Relatively New,664.4444444444445,0,0,1,0,0,2,39
flat,green court,sector 90,0.4,6390.0,2,2,1,8.0,New Property,575.4126984126983,0,0,0,0,0,0,20
house,malibu towne,sector 47,1.15,4646.0,3,3,3,2.0,Old Property,275.0,0,0,0,0,0,2,33
flat,hcbs sports ville,sohna road,0.29,3973.0,2,2,1,4.0,Relatively New,743.0,0,0,0,0,0,0,0
flat,sobha city,sector 108,2.6,15196.0,3,3,2,11.0,New Property,1711.0,0,0,0,0,0,0,49
flat,spaze privy at,sector 84,1.2,7453.0,2,2,3,3.0,Relatively New,1456.6666666666665,0,1,0,0,0,2,151
flat,gls avenue 51,sector 92,0.21,6954.0,1,1,1,0.0,Relatively New,335.55555555555554,0,0,0,0,0,0,72
flat,experion the heartsong,sector 108,2.28,8204.0,4,5,3+,8.0,Relatively New,2514.333333333333,0,0,0,0,0,0,110
house,independent,sector 26,16.0,35556.0,5,6,3,2.0,Old Property,4500.0,0,0,0,0,0,0,0
flat,ireo the corridors,sector 67a,1.8,9370.0,3,3,2,3.0,New Property,1551.2238095238095,0,1,1,0,0,2,168
house,independent,sector 55,3.1,20026.0,5,4,3+,2.0,Moderately Old,1548.0,1,0,1,0,0,2,59
flat,antriksh heights,sector 84,0.88,4822.0,3,3,3,16.0,Relatively New,1651.190476190476,0,0,0,1,0,0,76
flat,raheja vedaanta,sector 108,1.0,4854.0,2,2,2,0.0,Relatively New,2060.0,0,0,0,0,0,0,0
flat,ss the leaf,sector 85,2.0,8306.0,3,4,3,8.0,Relatively New,2178.6666666666665,1,0,0,0,0,0,21
flat,mapsko mount ville,sector 79,1.3,8725.0,3,3,3,19.0,Relatively New,1176.0,0,0,1,0,0,2,111
flat,smart world gems,sector 89,1.25,8784.0,3,3,3,2.0,Under Construction,1287.4761904761904,0,0,0,1,0,0,20
flat,supertech araville,sector 79,1.1,5641.0,3,3,3,1.0,Relatively New,2166.6666666666665,0,0,0,0,0,2,115
house,independent,sector 3,0.6,6000.0,1,1,0,1.0,Moderately Old,1000.0,0,0,0,0,0,0,0
flat,ats triumph,sector 104,2.52,8000.0,4,4,3+,19.0,Relatively New,2800.0,1,0,1,0,0,2,174
house,international city by sobha phase 2,sector 109,6.2,25514.0,5,5,2,2.0,Relatively New,2430.0,1,0,0,0,0,0,144
flat,tata gurgaon gateway,sector 113,6.0,9139.0,5,6,3+,24.0,Moderately Old,7294.444444444444,0,0,0,0,0,0,126
flat,unitech uniworld gardens,sector 47,2.4,11505.0,3,4,3+,10.0,Moderately Old,1915.8888888888887,1,0,0,0,0,0,112
house,independent,sector 7,0.66,12000.0,3,1,1,3.0,Relatively New,550.0,0,0,0,0,1,0,22
flat,godrej nature plus,sector 33,1.07,7726.0,2,2,2,14.0,Under Construction,1253.095238095238,0,0,0,0,0,0,85
flat,ansal api celebrity suites,sector 2,0.6,8163.0,1,1,1,5.0,Moderately Old,664.9999999999999,0,0,0,0,0,2,76
flat,signature global grand iva,sector 103,0.5,6250.0,2,2,2,10.0,Relatively New,698.015873015873,0,0,0,0,0,0,8
flat,bestech park view grand spa,sector 81,2.3,8647.0,3,4,3+,7.0,Relatively New,2280.0,1,0,0,0,0,2,49
flat,the close north,sector 50,2.7,10365.0,3,3,3+,6.0,Moderately Old,2400.0,1,0,0,0,0,0,192
house,independent,sector 43,5.3,27390.0,3,9,3+,3.0,Moderately Old,1935.0,1,0,0,0,0,2,79
flat,unitech fresco,sector 50,1.82,9913.0,3,3,3+,14.0,Moderately Old,1830.0,0,0,0,0,1,2,192
flat,lotus homz,sector 111,0.5,14837.0,1,1,1,2.0,Relatively New,374.3445222222222,0,0,0,0,0,1,81
flat,godrej,sector 79,2.5,11141.0,3,3,3+,5.0,Relatively New,2244.0,0,0,0,0,0,0,0
flat,umang winter hills,sector 77,0.75,5589.0,2,2,2,8.0,Relatively New,1140.0,0,0,1,0,0,2,111
flat,sbtl caladium,sector 109,1.63,6405.0,3,3,2,8.0,Relatively New,2302.6190476190473,1,0,0,0,0,0,177
flat,mapsko royale ville,sector 82,1.12,8000.0,3,4,2,6.0,Relatively New,1500.0,1,0,0,1,0,0,192
house,independent,sector 1,1.85,16003.0,4,3,2,3.0,Moderately Old,1284.4444444444443,0,0,0,0,0,0,0
flat,vidya apartment,sector 3 phase 3 extension,0.22,4207.0,2,2,1,1.0,Relatively New,570.0,0,0,0,0,1,1,44
flat,supertech new soft launch,sector 68,0.84,7119.0,2,2,2,7.0,New Property,1180.0,0,0,0,0,0,0,0
flat,ashiana apartment,sector 23,0.16,2051.0,2,2,2,1.0,Moderately Old,705.7142857142857,0,0,0,0,0,0,0
flat,raheja vedaanta,sector 108,0.7,4522.0,2,2,3,1.0,Relatively New,1548.0,0,0,0,0,0,0,0
flat,puri emerald bay,sector 104,2.23,9911.0,3,4,3+,10.0,Relatively New,2358.333333333333,1,0,0,0,0,2,177
flat,ireo uptown,sector 66,4.85,12999.0,4,4,3+,15.0,Relatively New,3500.0,1,1,1,1,0,2,165
flat,m3m heights,sector 65,3.67,17990.0,3,3,2,27.0,Under Construction,2040.0,1,0,0,0,0,0,43
house,independent,sector 82,7.5,23148.0,5,5,3+,2.0,Relatively New,3240.0,1,0,0,1,0,2,144
flat,lig flat,sector 40,1.5,5556.0,1,1,0,0.0,Moderately Old,300.0,0,0,0,0,0,0,0
house,independent,sector 14,3.4,15111.0,3,3,3,1.0,Old Property,2250.0,0,0,0,0,0,0,40
house,dlf city plots phase 3,sector 24,1.6,3292.0,8,5,3+,4.0,Old Property,540.0,0,0,0,0,0,0,8
flat,ats kocoon,sector 109,2.22,10597.0,3,3,3,20.0,Relatively New,1895.4761904761904,1,0,0,0,1,0,88
flat,tulip violet,sector 69,1.5,10714.0,3,3,2,8.0,Relatively New,1491.6349206349205,0,0,0,1,0,2,192
flat,central park resort belgravia residences,sector 48,6.25,24300.0,3,5,3+,5.0,Moderately Old,3200.0,1,0,0,0,0,2,49
flat,la vida by tata housing,sector 113,2.33,12534.0,3,3,3,3.0,New Property,2098.0,1,0,0,0,0,0,192
flat,emaar mgf the palm drive,sector 66,1.51,15130.0,2,2,2,5.0,Relatively New,1188.0,0,0,0,1,0,2,91
flat,godrej,sector 79,1.41,8998.0,2,2,3,3.0,New Property,1746.6666666666665,0,1,0,0,0,0,113
house,independent,sector 12,3.5,14787.0,8,8,3+,3.0,Relatively New,4800.0,1,1,0,1,0,1,94
flat,rof ananda,sector 95,0.26,6842.0,1,1,1,8.0,New Property,422.22222222222223,0,0,0,0,0,0,49
flat,pivotal devaan,sector 84,0.37,6346.0,2,2,1,5.0,Relatively New,532.0714285714286,0,0,0,0,0,0,82
flat,chanderlok society,sector 28,0.9,7235.0,4,2,3+,1.0,Old Property,1382.2222222222222,0,0,0,0,0,0,0
flat,chd avenue,sector 71,1.4,7946.0,3,3,2,1.0,Moderately Old,1957.7777777777778,0,0,0,1,0,2,143
flat,smart world orchard,sector 61,2.2,13497.0,3,3,2,1.0,Under Construction,1777.7777777777778,0,0,0,0,0,0,49
flat,godrej aria,sector 79,1.95,8519.0,3,4,3+,10.0,New Property,1658.2777777777778,1,0,0,0,0,0,41
flat,m3m capital,sector 113,2.51,14800.0,3,3,3+,2.0,Under Construction,1696.0,0,1,0,0,0,0,49
